date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,year,anomaly
2025-11-09,Madhya Pradesh,Shajapur,465223,9,4,0,13,2025,True
2025-11-09,Madhya Pradesh,Sheopur,476332,3,13,0,16,2025,True
2025-11-09,Madhya Pradesh,Sheopur,476335,4,7,0,11,2025,True
2025-11-09,Madhya Pradesh,Shivpuri,473865,5,3,0,8,2025,True
2025-11-09,Madhya Pradesh,Shivpuri,473990,5,9,0,14,2025,True
2025-11-09,Madhya Pradesh,Sidhi,486775,14,3,0,17,2025,True
2025-11-09,Madhya Pradesh,Tikamgarh,472221,9,3,0,12,2025,True
2025-11-09,Madhya Pradesh,Tikamgarh,472331,14,0,0,14,2025,True
2025-11-09,Madhya Pradesh,Ujjain,456441,14,4,0,18,2025,True
2025-11-09,Madhya Pradesh,Ujjain,456550,10,3,0,13,2025,True
2025-11-09,Madhya Pradesh,Ujjain,456771,7,4,0,11,2025,True
2025-11-09,Maharashtra,Ahmadnagar,422601,10,0,1,11,2025,True
2025-11-09,Maharashtra,Akola,444001,13,4,0,17,2025,True
2025-11-09,Maharashtra,Aurangabad,431001,40,19,0,59,2025,True
2025-11-09,Maharashtra,Aurangabad,431103,9,1,0,10,2025,True
2025-11-09,Maharashtra,Aurangabad,431112,17,6,0,23,2025,True
2025-11-09,Maharashtra,Buldhana,443101,9,1,0,10,2025,True
2025-11-09,Maharashtra,Buldhana,443103,5,3,0,8,2025,True
2025-11-09,Maharashtra,Dhule,424006,2,6,0,8,2025,True
2025-11-09,Maharashtra,Dhule,425405,18,12,0,30,2025,True
2025-11-09,Maharashtra,Gondiya,441601,11,2,0,13,2025,True
2025-11-09,Maharashtra,Jalgaon,425107,10,2,0,12,2025,True
2025-11-09,Maharashtra,Jalna,431202,9,2,0,11,2025,True
2025-11-09,Maharashtra,Kolhapur,416101,6,2,0,8,2025,True
2025-11-09,Maharashtra,Kolhapur,416115,7,3,0,10,2025,True
2025-11-09,Maharashtra,Kolhapur,416116,7,1,0,8,2025,True
2025-11-09,Maharashtra,Latur,413512,16,4,0,20,2025,True
2025-11-09,Maharashtra,Latur,413517,13,7,0,20,2025,True
2025-11-09,Maharashtra,Mumbai,400017,10,2,0,12,2025,True
2025-11-09,Maharashtra,Mumbai,400067,4,4,0,8,2025,True
2025-11-09,Maharashtra,Mumbai City,400037,3,5,0,8,2025,True
2025-11-09,Maharashtra,Nagpur,441105,12,0,0,12,2025,True
2025-11-09,Maharashtra,Nanded,431601,12,1,0,13,2025,True
2025-11-09,Maharashtra,Nanded,431802,5,5,0,10,2025,True
2025-11-09,Maharashtra,Nashik,422003,10,12,0,22,2025,True
2025-11-09,Maharashtra,Nashik,422007,9,2,0,11,2025,True
2025-11-09,Maharashtra,Nashik,423101,8,0,0,8,2025,True
2025-11-09,Maharashtra,Pune,411028,5,2,3,10,2025,True
2025-11-09,Maharashtra,Pune,412109,5,3,0,8,2025,True
2025-11-09,Maharashtra,Raigarh,402107,6,2,0,8,2025,True
2025-11-09,Maharashtra,Raigarh,410206,13,4,0,17,2025,True
2025-11-09,Maharashtra,Sangli,416404,12,6,2,20,2025,True
2025-11-09,Maharashtra,Solapur,413401,8,2,0,10,2025,True
2025-11-09,Maharashtra,Thane,421302,39,21,0,60,2025,True
2025-11-09,Maharashtra,Thane,421306,7,8,2,17,2025,True
2025-11-09,Maharashtra,Thane,421503,5,7,0,12,2025,True
2025-11-09,Maharashtra,Yavatmal,445204,12,6,1,19,2025,True
2025-11-09,Manipur,Tamenglong,795147,10,4,0,14,2025,True
2025-11-09,Meghalaya,East Garo Hills,794110,4,6,3,13,2025,True
2025-11-09,Meghalaya,East Khasi Hills,793110,4,4,4,12,2025,True
2025-11-09,Meghalaya,Ri Bhoi,793103,9,8,4,21,2025,True
2025-11-09,Meghalaya,South Garo Hills,794103,2,6,4,12,2025,True
2025-11-09,Odisha,Baleswar,756032,7,2,0,9,2025,True
2025-11-09,Odisha,Bargarh,768028,11,0,0,11,2025,True
2025-11-09,Odisha,Bhadrak,756129,7,3,0,10,2025,True
2025-11-09,Odisha,Cuttack,754031,9,1,0,10,2025,True
2025-11-09,Odisha,Kendrapara,754212,7,1,0,8,2025,True
2025-11-09,Odisha,Malkangiri,764045,45,7,0,52,2025,True
2025-11-09,Odisha,Malkangiri,764047,39,3,0,42,2025,True
2025-11-09,Odisha,Mayurbhanj,757045,7,1,0,8,2025,True
2025-11-09,Odisha,Nabarangapur,764076,9,6,0,15,2025,True
2025-11-09,Odisha,Nuapada,766108,12,2,0,14,2025,True
2025-11-09,Punjab,Amritsar,143001,24,3,1,28,2025,True
2025-11-09,Punjab,Gurdaspur,143602,9,0,0,9,2025,True
2025-11-09,Punjab,SAS Nagar (Mohali),140301,10,3,0,13,2025,True
2025-11-09,Punjab,Sangrur,148028,8,2,0,10,2025,True
2025-11-09,Rajasthan,Ajmer,305624,10,0,0,10,2025,True
2025-11-09,Rajasthan,Alwar,301028,17,7,0,24,2025,True
2025-11-09,Rajasthan,Alwar,301405,11,5,0,16,2025,True
2025-11-09,Rajasthan,Alwar,301409,5,4,0,9,2025,True
2025-11-09,Rajasthan,Alwar,301410,7,4,0,11,2025,True
2025-11-09,Rajasthan,Alwar,301412,0,8,0,8,2025,True
2025-11-09,Rajasthan,Alwar,301413,3,5,0,8,2025,True
2025-11-09,Rajasthan,Banswara,327034,5,4,0,9,2025,True
2025-11-09,Rajasthan,Banswara,327601,7,13,0,20,2025,True
2025-11-09,Rajasthan,Baran,325217,13,4,0,17,2025,True
2025-11-09,Rajasthan,Barmer,344034,8,2,0,10,2025,True
2025-11-09,Rajasthan,Barmer,344035,8,5,0,13,2025,True
2025-11-09,Rajasthan,Barmer,344502,15,10,0,25,2025,True
2025-11-09,Rajasthan,Barmer,344701,9,3,0,12,2025,True
2025-11-09,Rajasthan,Barmer,344704,27,12,0,39,2025,True
2025-11-09,Rajasthan,Bharatpur,321022,21,8,1,30,2025,True
2025-11-09,Rajasthan,Bharatpur,321201,7,7,0,14,2025,True
2025-11-09,Rajasthan,Bharatpur,321204,24,7,0,31,2025,True
2025-11-09,Rajasthan,Bharatpur,321402,6,5,0,11,2025,True
2025-11-09,Rajasthan,Bhilwara,311201,4,5,0,9,2025,True
2025-11-09,Rajasthan,Bhilwara,311604,11,4,0,15,2025,True
2025-11-09,Rajasthan,Bhilwara,311605,4,8,0,12,2025,True
2025-11-09,Rajasthan,Bikaner,331811,8,10,0,18,2025,True
2025-11-09,Rajasthan,Bikaner,334804,4,4,0,8,2025,True
2025-11-09,Rajasthan,Chittorgarh,312601,6,5,0,11,2025,True
2025-11-09,Rajasthan,Churu,331023,15,4,0,19,2025,True
2025-11-09,Rajasthan,Churu,331517,3,5,0,8,2025,True
2025-11-09,Rajasthan,Dausa,303303,7,2,0,9,2025,True
2025-11-09,Rajasthan,Dausa,321608,8,4,0,12,2025,True
2025-11-09,Rajasthan,Dholpur,328023,15,6,0,21,2025,True
2025-11-09,Rajasthan,Dholpur,328030,9,4,0,13,2025,True
2025-11-09,Rajasthan,Hanumangarh,335512,10,3,0,13,2025,True
2025-11-09,Rajasthan,Jaipur,302002,4,5,0,9,2025,True
2025-11-09,Rajasthan,Jaipur,302012,13,6,0,19,2025,True
2025-11-09,Rajasthan,Jaipur,303103,10,6,0,16,2025,True
2025-11-09,Rajasthan,Jaipur,303108,3,8,0,11,2025,True
2025-11-09,Rajasthan,Jaisalmer,345025,9,1,0,10,2025,True
2025-11-09,Rajasthan,Jalor,307030,7,1,0,8,2025,True
2025-11-09,Rajasthan,Jalor,343027,6,3,0,9,2025,True
2025-11-09,Rajasthan,Jhalawar,326512,15,4,0,19,2025,True
2025-11-09,Rajasthan,Jodhpur,342027,8,3,0,11,2025,True
2025-11-09,Rajasthan,Jodhpur,342307,5,7,0,12,2025,True
2025-11-09,Rajasthan,Jodhpur,342311,7,2,0,9,2025,True
2025-11-09,Rajasthan,Jodhpur,342314,6,5,0,11,2025,True
2025-11-09,Rajasthan,Jodhpur,342901,8,3,0,11,2025,True
2025-11-09,Rajasthan,Karauli,322236,8,2,0,10,2025,True
2025-11-09,Rajasthan,Kota,325009,15,4,0,19,2025,True
2025-11-09,Rajasthan,Sawai Madhopur,322024,6,3,0,9,2025,True
2025-11-09,Rajasthan,Sawai Madhopur,322214,7,6,1,14,2025,True
2025-11-09,Rajasthan,Sikar,332403,8,5,0,13,2025,True
2025-11-09,Rajasthan,Sikar,332404,8,0,0,8,2025,True
2025-11-09,Rajasthan,Sikar,332702,10,1,0,11,2025,True
2025-11-09,Rajasthan,Sirohi,307001,5,4,0,9,2025,True
2025-11-09,Rajasthan,Sirohi,307022,15,7,0,22,2025,True
2025-11-09,Rajasthan,Sirohi,307802,8,4,0,12,2025,True
2025-11-09,Rajasthan,Tonk,304001,10,10,0,20,2025,True
2025-11-09,Rajasthan,Tonk,304023,7,2,0,9,2025,True
2025-11-09,Rajasthan,Udaipur,313702,12,3,0,15,2025,True
2025-11-09,Rajasthan,Udaipur,313902,11,5,0,16,2025,True
2025-11-09,Tamil Nadu,Chennai,600012,9,4,0,13,2025,True
2025-11-09,Tamil Nadu,Dharmapuri,636352,8,3,0,11,2025,True
2025-11-09,Tamil Nadu,Dindigul,624001,3,5,0,8,2025,True
2025-11-09,Tamil Nadu,Dindigul,624002,6,4,0,10,2025,True
2025-11-09,Tamil Nadu,Kancheepuram,600073,9,5,0,14,2025,True
2025-11-09,Assam,Cachar,788815,9,3,0,12,2025,True
2025-11-09,Assam,Charaideo,785689,6,2,0,8,2025,True
2025-11-09,Assam,Chirang,783390,7,2,0,9,2025,True
2025-11-09,Assam,Dhubri,783335,6,2,0,8,2025,True
2025-11-09,Assam,Dibrugarh,786611,6,2,0,8,2025,True
2025-11-09,Assam,Goalpara,783126,9,9,0,18,2025,True
2025-11-09,Assam,Golaghat,785705,4,4,1,9,2025,True
2025-11-09,Assam,Hojai,782440,10,1,0,11,2025,True
2025-11-09,Assam,Hojai,782446,13,2,0,15,2025,True
2025-11-09,Assam,Jorhat,785635,8,2,0,10,2025,True
2025-11-09,Assam,Karbi Anglong,782441,8,3,0,11,2025,True
2025-11-09,Assam,Lakhimpur,787052,6,2,0,8,2025,True
2025-11-09,Assam,Lakhimpur,787055,15,2,1,18,2025,True
2025-11-09,Assam,Marigaon,782127,8,0,1,9,2025,True
2025-11-09,Assam,Nagaon,782124,32,4,0,36,2025,True
2025-11-09,Assam,Nagaon,782440,6,2,0,8,2025,True
2025-11-09,Assam,Sonitpur,784110,7,5,0,12,2025,True
2025-11-09,Assam,Sonitpur,784112,14,1,0,15,2025,True
2025-11-09,Bihar,Araria,854333,8,3,0,11,2025,True
2025-11-09,Bihar,Arwal,804419,4,8,0,12,2025,True
2025-11-09,Bihar,Aurangabad,824120,2,7,0,9,2025,True
2025-11-09,Bihar,Aurangabad,824208,5,7,0,12,2025,True
2025-11-09,Bihar,Banka,813103,3,7,0,10,2025,True
2025-11-09,Bihar,Banka,813104,7,2,0,9,2025,True
2025-11-09,Bihar,Banka,813105,5,4,0,9,2025,True
2025-11-09,Bihar,Bhagalpur,813210,5,7,0,12,2025,True
2025-11-09,Bihar,Bhagalpur,813213,4,4,0,8,2025,True
2025-11-09,Bihar,Bhagalpur,853202,7,5,0,12,2025,True
2025-11-09,Bihar,Darbhanga,846009,5,4,0,9,2025,True
2025-11-09,Bihar,Darbhanga,847201,7,2,0,9,2025,True
2025-11-09,Bihar,Darbhanga,847423,10,4,0,14,2025,True
2025-11-09,Bihar,Darbhanga,847427,18,4,0,22,2025,True
2025-11-09,Bihar,Gaya,805131,0,11,0,11,2025,True
2025-11-09,Bihar,Gaya,823001,4,8,0,12,2025,True
2025-11-09,Bihar,Gaya,824207,1,9,0,10,2025,True
2025-11-09,Bihar,Gaya,824231,2,12,0,14,2025,True
2025-11-09,Bihar,Gopalganj,841423,10,8,0,18,2025,True
2025-11-09,Bihar,Kaimur (Bhabua),821109,12,2,0,14,2025,True
2025-11-09,Bihar,Katihar,854103,8,5,0,13,2025,True
2025-11-09,Bihar,Katihar,854108,6,10,0,16,2025,True
2025-11-09,Bihar,Katihar,854114,11,6,0,17,2025,True
2025-11-09,Bihar,Katihar,855113,23,12,0,35,2025,True
2025-11-09,Bihar,Khagaria,851203,8,9,0,17,2025,True
2025-11-09,Bihar,Kishanganj,855107,54,15,0,69,2025,True
2025-11-09,Bihar,Kishanganj,855115,3,7,0,10,2025,True
2025-11-09,Bihar,Kishanganj,855117,18,4,0,22,2025,True
2025-11-09,Bihar,Lakhisarai,811311,2,6,0,8,2025,True
2025-11-09,Bihar,Madhepura,852116,2,6,0,8,2025,True
2025-11-09,Bihar,Madhubani,847108,3,10,0,13,2025,True
2025-11-09,Bihar,Madhubani,847234,4,6,0,10,2025,True
2025-11-09,Bihar,Munger,811211,2,15,0,17,2025,True
2025-11-09,Bihar,Munger,811212,4,7,0,11,2025,True
2025-11-09,Bihar,Munger,811213,6,7,0,13,2025,True
2025-11-09,Bihar,Muzaffarpur,843111,8,8,0,16,2025,True
2025-11-09,Bihar,Muzaffarpur,844120,4,7,0,11,2025,True
2025-11-09,Bihar,Nawada,805109,2,8,0,10,2025,True
2025-11-09,Bihar,Purnia,854102,6,3,0,9,2025,True
2025-11-09,Bihar,Purnia,854204,4,14,0,18,2025,True
2025-11-09,Bihar,Purnia,854315,45,13,0,58,2025,True
2025-11-09,Bihar,Rohtas,821305,1,8,0,9,2025,True
2025-11-09,Bihar,Saharsa,852107,4,9,0,13,2025,True
2025-11-09,Bihar,Samastipur,848505,4,8,1,13,2025,True
2025-11-09,Bihar,Saran,841301,5,23,0,28,2025,True
2025-11-09,Bihar,Sitamarhi,843314,12,9,0,21,2025,True
2025-11-09,Bihar,Sitamarhi,843333,14,12,0,26,2025,True
2025-11-09,Bihar,Siwan,841226,9,20,0,29,2025,True
2025-11-09,Bihar,Siwan,841227,5,7,0,12,2025,True
2025-11-09,Bihar,Vaishali,844125,4,9,0,13,2025,True
2025-11-09,Bihar,West Champaran,845106,1,18,1,20,2025,True
2025-11-09,Bihar,West Champaran,845438,12,19,1,32,2025,True
2025-11-09,Chhattisgarh,Bastar,494222,11,0,0,11,2025,True
2025-11-09,Chhattisgarh,Bilaspur,495117,5,3,0,8,2025,True
2025-11-09,Chhattisgarh,Janjgir-champa,495668,6,3,0,9,2025,True
2025-11-09,Chhattisgarh,Mahasamund,493551,7,1,0,8,2025,True
2025-11-09,Chhattisgarh,Raigarh,496661,8,0,0,8,2025,True
2025-11-09,Delhi,North Delhi,110006,10,5,0,15,2025,True
2025-11-09,Delhi,North East Delhi,110094,33,12,0,45,2025,True
2025-11-09,Delhi,North West Delhi,110036,6,2,0,8,2025,True
2025-11-09,Delhi,North West Delhi,110039,12,11,0,23,2025,True
2025-11-09,Delhi,North West Delhi,110083,11,1,1,13,2025,True
2025-11-09,Delhi,South Delhi,110019,7,4,0,11,2025,True
2025-11-09,Delhi,South Delhi,110025,4,8,0,12,2025,True
2025-11-09,Delhi,South West Delhi,110010,5,3,0,8,2025,True
2025-11-09,Delhi,West Delhi,110018,15,1,0,16,2025,True
2025-11-09,Gujarat,Arvalli,383350,11,1,0,12,2025,True
2025-11-09,Karnataka,Udupi,576112,25,0,0,25,2025,True
2025-11-09,Karnataka,Udupi,576124,15,2,0,17,2025,True
2025-11-09,Madhya Pradesh,Agar Malwa,465441,6,2,0,8,2025,True
2025-11-09,Madhya Pradesh,Balaghat,481222,10,1,0,11,2025,True
2025-11-09,Madhya Pradesh,Balaghat,481331,9,0,0,9,2025,True
2025-11-09,Madhya Pradesh,Barwani,451556,11,0,0,11,2025,True
2025-11-09,Madhya Pradesh,Barwani,451666,32,18,4,54,2025,True
2025-11-09,Madhya Pradesh,Betul,460661,9,2,0,11,2025,True
2025-11-09,Madhya Pradesh,Bhopal,462010,13,0,0,13,2025,True
2025-11-09,Madhya Pradesh,Bhopal,462023,14,1,0,15,2025,True
2025-11-09,Madhya Pradesh,Bhopal,462044,12,0,0,12,2025,True
2025-11-09,Madhya Pradesh,Chhindwara,480107,7,1,0,8,2025,True
2025-11-09,Madhya Pradesh,Chhindwara,480115,8,1,0,9,2025,True
2025-11-09,Madhya Pradesh,Damoh,470775,8,10,0,18,2025,True
2025-11-09,Madhya Pradesh,Datia,475336,9,7,0,16,2025,True
2025-11-09,Madhya Pradesh,Datia,475661,29,8,0,37,2025,True
2025-11-09,Madhya Pradesh,Dhar,454552,6,2,0,8,2025,True
2025-11-09,Madhya Pradesh,Dhar,454665,7,1,0,8,2025,True
2025-11-09,Madhya Pradesh,Dindori,481990,8,1,0,9,2025,True
2025-11-09,Madhya Pradesh,East Nimar,450117,6,10,0,16,2025,True
2025-11-09,Madhya Pradesh,Guna,473226,10,5,0,15,2025,True
2025-11-09,Madhya Pradesh,Gwalior,474010,6,3,0,9,2025,True
2025-11-09,Madhya Pradesh,Gwalior,475220,11,5,0,16,2025,True
2025-11-09,Madhya Pradesh,Gwalior,475330,11,8,0,19,2025,True
2025-11-09,Madhya Pradesh,Hoshangabad,461661,22,2,0,24,2025,True
2025-11-09,Madhya Pradesh,Hoshangabad,461990,20,2,0,22,2025,True
2025-11-09,Madhya Pradesh,Indore,452002,17,1,0,18,2025,True
2025-11-09,Madhya Pradesh,Indore,452006,8,1,0,9,2025,True
2025-11-09,Madhya Pradesh,Indore,452016,29,8,1,38,2025,True
2025-11-09,Madhya Pradesh,Jabalpur,483225,15,5,0,20,2025,True
2025-11-09,Madhya Pradesh,Jhabua,457770,7,12,0,19,2025,True
2025-11-09,Madhya Pradesh,Katni,483330,9,5,0,14,2025,True
2025-11-09,Madhya Pradesh,Katni,483440,8,2,0,10,2025,True
2025-11-09,Madhya Pradesh,Khandwa,450116,12,4,0,16,2025,True
2025-11-09,Madhya Pradesh,Khargone,451111,7,5,0,12,2025,True
2025-11-09,Madhya Pradesh,Khargone,451113,3,5,0,8,2025,True
2025-11-09,Madhya Pradesh,Khargone,451331,5,4,1,10,2025,True
2025-11-09,Madhya Pradesh,Khargone,451332,2,8,3,13,2025,True
2025-11-09,Madhya Pradesh,Khargone,451441,20,7,6,33,2025,True
2025-11-09,Madhya Pradesh,Morena,476221,18,16,0,34,2025,True
2025-11-09,Madhya Pradesh,Raisen,464774,8,3,0,11,2025,True
2025-11-09,Madhya Pradesh,Raisen,464886,7,1,0,8,2025,True
2025-11-09,Madhya Pradesh,Ratlam,457001,37,11,0,48,2025,True
2025-11-09,Madhya Pradesh,Ratlam,457555,1,7,0,8,2025,True
2025-11-09,Madhya Pradesh,Rewa,486111,8,1,0,9,2025,True
2025-11-09,Madhya Pradesh,Rewa,486553,12,4,0,16,2025,True
2025-11-09,Madhya Pradesh,Sagar,470001,12,1,0,13,2025,True
2025-11-09,Madhya Pradesh,Sagar,470113,10,2,0,12,2025,True
2025-11-09,Madhya Pradesh,Sagar,470119,10,2,0,12,2025,True
2025-11-09,Madhya Pradesh,Sagar,470339,9,3,0,12,2025,True
2025-11-09,Madhya Pradesh,Satna,485772,38,0,0,38,2025,True
2025-11-09,Madhya Pradesh,Satna,485773,8,3,0,11,2025,True
2025-11-09,Madhya Pradesh,Satna,485881,13,3,0,16,2025,True
2025-11-09,Madhya Pradesh,Sehore,466001,9,0,0,9,2025,True
2025-11-09,Madhya Pradesh,Sehore,466331,6,10,1,17,2025,True
2025-11-09,Madhya Pradesh,Seoni,480886,24,1,0,25,2025,True
2025-11-09,Madhya Pradesh,Shajapur,465339,10,3,0,13,2025,True
2025-11-09,Madhya Pradesh,Sheopur,476337,19,12,5,36,2025,True
2025-11-09,Madhya Pradesh,Shivpuri,473665,3,12,0,15,2025,True
2025-11-09,Madhya Pradesh,Shivpuri,473781,8,7,0,15,2025,True
2025-11-09,Madhya Pradesh,Tikamgarh,472118,7,2,0,9,2025,True
2025-11-09,Madhya Pradesh,Tikamgarh,472337,4,4,0,8,2025,True
2025-11-09,Madhya Pradesh,Ujjain,456313,11,5,0,16,2025,True
2025-11-09,Madhya Pradesh,Umaria,484665,17,2,0,19,2025,True
2025-11-09,Maharashtra,Amravati,444702,7,4,0,11,2025,True
2025-11-09,Maharashtra,Aurangabad,431007,6,2,0,8,2025,True
2025-11-09,Maharashtra,Aurangabad,431116,8,2,0,10,2025,True
2025-11-09,Maharashtra,Beed,431122,4,7,0,11,2025,True
2025-11-09,Maharashtra,Beed,431128,6,2,0,8,2025,True
2025-11-09,Maharashtra,Buldhana,443301,6,4,0,10,2025,True
2025-11-09,Maharashtra,Chandrapur,442401,11,3,0,14,2025,True
2025-11-09,Maharashtra,Chandrapur,442907,7,1,0,8,2025,True
2025-11-09,Maharashtra,Hingoli,431705,17,3,0,20,2025,True
2025-11-09,Maharashtra,Jalgaon,425001,18,6,0,24,2025,True
2025-11-09,Maharashtra,Jalgaon,425306,8,0,0,8,2025,True
2025-11-09,Maharashtra,Jalgaon,425310,7,2,0,9,2025,True
2025-11-09,Maharashtra,Jalgaon,425508,8,4,0,12,2025,True
2025-11-09,Maharashtra,Jalna,431114,17,1,0,18,2025,True
2025-11-09,Maharashtra,Jalna,431206,12,0,0,12,2025,True
2025-11-09,Maharashtra,Mumbai,400072,7,4,0,11,2025,True
2025-11-09,Maharashtra,Mumbai,400102,7,3,0,10,2025,True
2025-11-09,Maharashtra,Mumbai Suburban,400067,7,3,0,10,2025,True
2025-11-09,Maharashtra,Mumbai Suburban,400101,6,2,0,8,2025,True
2025-11-09,Maharashtra,Nagpur,440008,9,1,0,10,2025,True
2025-11-09,Maharashtra,Nanded,431604,10,1,0,11,2025,True
2025-11-09,Maharashtra,Nanded,431712,10,0,0,10,2025,True
2025-11-09,Maharashtra,Nanded,431715,15,3,0,18,2025,True
2025-11-09,Maharashtra,Nanded,431805,4,4,0,8,2025,True
2025-11-09,Maharashtra,Nandurbar,425409,7,10,0,17,2025,True
2025-11-09,Maharashtra,Nandurbar,425414,11,6,1,18,2025,True
2025-11-09,Maharashtra,Nashik,422001,5,2,1,8,2025,True
2025-11-09,Maharashtra,Nashik,422103,9,2,0,11,2025,True
2025-11-09,Maharashtra,Nashik,422402,10,0,0,10,2025,True
2025-11-09,Maharashtra,Nashik,422403,10,0,0,10,2025,True
2025-11-09,Maharashtra,Nashik,423106,17,5,0,22,2025,True
2025-11-09,Maharashtra,Nashik,423203,24,19,0,43,2025,True
2025-11-09,Maharashtra,Palghar,401208,13,12,0,25,2025,True
2025-11-09,Maharashtra,Parbhani,431506,6,4,0,10,2025,True
2025-11-09,Maharashtra,Parbhani,431514,9,2,0,11,2025,True
2025-11-09,Maharashtra,Pune,411046,4,4,0,8,2025,True
2025-11-09,Maharashtra,Pune,411048,5,4,1,10,2025,True
2025-11-09,Maharashtra,Pune,411062,8,2,0,10,2025,True
2025-11-09,Maharashtra,Pune,412105,8,11,0,19,2025,True
2025-11-09,Maharashtra,Pune,413102,12,1,0,13,2025,True
2025-11-09,Maharashtra,Sangli,416412,1,7,0,8,2025,True
2025-11-09,Maharashtra,Sangli,416413,9,3,0,12,2025,True
2025-11-09,Maharashtra,Sangli,416416,9,5,0,14,2025,True
2025-11-09,Maharashtra,Satara,415523,8,0,0,8,2025,True
2025-11-09,Maharashtra,Thane,400601,3,5,0,8,2025,True
2025-11-09,Maharashtra,Thane,400605,7,5,0,12,2025,True
2025-11-09,Maharashtra,Thane,421601,14,6,1,21,2025,True
2025-11-09,Maharashtra,Washim,444505,5,2,1,8,2025,True
2025-11-09,Manipur,Senapati,795106,18,5,0,23,2025,True
2025-11-09,Meghalaya,East Jaintia Hills,793200,1,3,6,10,2025,True
2025-11-09,Meghalaya,East Khasi Hills,793009,2,4,5,11,2025,True
2025-11-09,Meghalaya,South Garo Hills,794005,3,9,2,14,2025,True
2025-11-09,Meghalaya,West Garo Hills,794104,6,7,2,15,2025,True
2025-11-09,Meghalaya,West Jaintia Hills,793151,4,3,3,10,2025,True
2025-11-09,Mizoram,Lawngtlai,796810,1,5,2,8,2025,True
2025-11-09,Odisha,Baleswar,756083,8,0,0,8,2025,True
2025-11-09,Odisha,Bargarh,768029,9,4,0,13,2025,True
2025-11-09,Odisha,Bargarh,768030,9,0,0,9,2025,True
2025-11-09,Odisha,Bhadrak,756130,4,6,0,10,2025,True
2025-11-09,Odisha,Debagarh,768109,7,2,0,9,2025,True
2025-11-09,Odisha,Dhenkanal,759120,10,1,0,11,2025,True
2025-11-09,Odisha,Kandhamal,762011,13,2,0,15,2025,True
2025-11-09,Odisha,Kandhamal,762104,8,1,0,9,2025,True
2025-11-09,Odisha,Khorda,751024,8,3,0,11,2025,True
2025-11-09,Odisha,Koraput,764014,11,1,0,12,2025,True
2025-11-09,Odisha,Koraput,764036,7,1,0,8,2025,True
2025-11-09,Odisha,Koraput,764058,13,1,0,14,2025,True
2025-11-09,Odisha,Malkangiri,764051,8,2,0,10,2025,True
2025-11-09,Odisha,Nabarangapur,764059,4,5,0,9,2025,True
2025-11-09,Odisha,Nabarangapur,764061,7,3,0,10,2025,True
2025-11-09,Odisha,Nabarangapur,764072,18,13,0,31,2025,True
2025-11-09,Odisha,Nabarangapur,764075,11,5,0,16,2025,True
2025-11-09,Odisha,Nuapada,766106,12,3,0,15,2025,True
2025-11-09,Odisha,Sonapur,767018,7,2,0,9,2025,True
2025-11-09,Punjab,Malerkotla,148023,13,5,0,18,2025,True
2025-11-09,Rajasthan,Ajmer,305407,3,7,0,10,2025,True
2025-11-09,Rajasthan,Ajmer,305801,8,3,0,11,2025,True
2025-11-09,Rajasthan,Alwar,301021,7,2,0,9,2025,True
2025-11-09,Rajasthan,Alwar,301402,6,8,0,14,2025,True
2025-11-09,Rajasthan,Alwar,301406,9,4,0,13,2025,True
2025-11-09,Rajasthan,Alwar,301408,14,5,0,19,2025,True
2025-11-09,Rajasthan,Alwar,321605,6,6,0,12,2025,True
2025-11-09,Rajasthan,Banswara,327032,5,3,0,8,2025,True
2025-11-09,Rajasthan,Baran,325216,22,9,0,31,2025,True
2025-11-09,Rajasthan,Barmer,344022,8,6,0,14,2025,True
2025-11-09,Rajasthan,Barmer,344027,8,2,0,10,2025,True
2025-11-09,Rajasthan,Barmer,344037,6,2,0,8,2025,True
2025-11-09,Rajasthan,Bharatpur,321405,5,4,0,9,2025,True
2025-11-09,Rajasthan,Bikaner,334001,20,8,0,28,2025,True
2025-11-09,Rajasthan,Bikaner,334603,7,5,0,12,2025,True
2025-11-09,Rajasthan,Bundi,323001,9,5,0,14,2025,True
2025-11-09,Rajasthan,Churu,331001,17,4,0,21,2025,True
2025-11-09,Rajasthan,Churu,331022,12,3,0,15,2025,True
2025-11-09,Rajasthan,Churu,331304,6,4,0,10,2025,True
2025-11-09,Rajasthan,Dholpur,328021,6,4,0,10,2025,True
2025-11-09,Rajasthan,Dholpur,328024,12,10,0,22,2025,True
2025-11-09,Rajasthan,Ganganagar,335051,6,4,0,10,2025,True
2025-11-09,Rajasthan,Ganganagar,335804,4,5,0,9,2025,True
2025-11-09,Rajasthan,Hanumangarh,335501,6,5,0,11,2025,True
2025-11-09,Rajasthan,Jaipur,302003,8,3,0,11,2025,True
2025-11-09,Rajasthan,Jaipur,303603,8,0,0,8,2025,True
2025-11-09,Rajasthan,Jaisalmer,345001,14,3,0,17,2025,True
2025-11-09,Rajasthan,Jhalawar,326001,7,1,0,8,2025,True
2025-11-09,Rajasthan,Jhalawar,326036,12,4,0,16,2025,True
2025-11-09,Rajasthan,Jhalawar,326037,12,2,0,14,2025,True
2025-11-09,Rajasthan,Jhunjhunun,333001,5,6,0,11,2025,True
2025-11-09,Rajasthan,Jodhpur,342022,11,4,0,15,2025,True
2025-11-09,Rajasthan,Jodhpur,342025,9,2,0,11,2025,True
